"sub","task","traindiffcond","coh","rt","resp","cor","cj","RTconf"
32,"dotnumber","average","hard",0.418,-1,1,5,0.481
32,"dotnumber","average","easy",0.618,-1,1,6,0.002
32,"dotnumber","average","average",1.136,1,1,4,0.238
32,"dotnumber","average","average",0.485,1,1,6,0.221
32,"dotnumber","average","easy",0.417,-1,1,6,0.511
32,"dotnumber","average","hard",0.534,1,1,5,0.192
32,"dotnumber","average","hard",0.467,1,0,5,0.194
32,"dotnumber","average","average",0.569,1,1,4,0.223
32,"dotnumber","average","average",0.485,-1,1,5,0.094
32,"dotnumber","average","easy",0.385,1,1,4,0.327
32,"dotnumber","average","average",0.351,1,0,4,0.519
32,"dotnumber","average","easy",0.769,1,1,3,1.695
32,"dotnumber","average","easy",2.253,-1,0,6,0.249
32,"dotnumber","average","hard",0.301,1,0,3,0.207
32,"dotnumber","average","average",0.451,-1,0,2,0.304
32,"dotnumber","average","hard",0.434,1,0,4,0.03
32,"dotnumber","average","easy",0.401,1,1,6,0.441
32,"dotnumber","average","hard",0.519,-1,1,5,0.238
32,"dotnumber","average","easy",0.384,1,1,4,0.128
32,"dotnumber","average","hard",0.518,-1,0,5,0.418
32,"dotnumber","average","average",0.518,-1,1,5,0.04
32,"dotnumber","average","easy",0.435,1,1,3,0.177
32,"dotnumber","average","easy",0.435,1,0,1,0.196
32,"dotnumber","average","easy",0.534,1,1,6,0.162
32,"dotnumber","average","easy",0.468,1,1,6,0.213
32,"dotnumber","average","average",0.251,-1,1,3,0.223
32,"dotnumber","average","hard",0.452,-1,1,6,0.095
32,"dotnumber","average","easy",0.435,-1,0,5,0.118
32,"dotnumber","average","easy",0.451,-1,1,4,0.17
32,"dotnumber","average","average",0.435,-1,1,4,0.222
32,"dotnumber","average","easy",0.535,1,1,5,0.171
32,"dotnumber","average","easy",0.385,-1,1,6,0.208
32,"dotnumber","average","average",0.619,-1,1,4,0.139
32,"dotnumber","average","easy",0.434,-1,1,6,0.24
32,"xotask","hard","hard",1.836,1,0,4,0.241
32,"xotask","hard","easy",0.885,1,1,5,0.191
32,"xotask","hard","easy",1.085,-1,1,2,0.198
32,"xotask","hard","easy",1.401,-1,1,5,0.272
32,"xotask","hard","hard",0.652,-1,1,2,0.214
32,"xotask","hard","average",0.802,1,0,4,0.375
32,"xotask","hard","average",1.67,1,1,6,0.207
32,"xotask","hard","easy",0.986,-1,1,1,0.234
32,"xotask","hard","hard",0.768,-1,1,3,0.205
32,"xotask","hard","average",0.702,1,1,2,0.211
32,"xotask","hard","hard",0.802,-1,0,2,0.229
32,"xotask","hard","average",1.153,-1,1,6,0.264
32,"xotask","hard","hard",0.803,-1,0,4,0.312
32,"xotask","hard","hard",0.936,1,0,3,0.208
32,"xotask","hard","average",0.635,-1,0,4,0.233
32,"xotask","hard","easy",0.703,1,1,3,0.206
32,"xotask","hard","average",0.802,-1,0,4,0.273
32,"xotask","hard","hard",0.87,1,1,5,0.238
32,"xotask","hard","easy",0.869,-1,1,2,0.268
32,"xotask","hard","easy",0.518,1,1,2,0.36
32,"xotask","hard","average",0.318,-1,0,1,0.183
32,"xotask","hard","hard",1.335,-1,0,5,0.356
32,"xotask","hard","average",0.801,-1,1,5,0.209
32,"xotask","hard","average",1.019,-1,1,5,1.978
32,"xotask","hard","hard",0.885,1,1,2,0.912
32,"xotask","hard","average",0.784,-1,1,5,1.031
32,"xotask","hard","hard",0.734,-1,0,5,0.217
32,"xotask","hard","easy",1.352,-1,0,2,0.276
32,"xotask","hard","average",1.136,-1,0,4,0.455
32,"xotask","hard","easy",1.451,1,0,2,0.116
32,"xotask","hard","average",1.287,1,1,2,0.182
32,"xotask","hard","hard",0.685,-1,0,4,0.189
32,"xotask","hard","hard",0.452,1,0,1,0.383
32,"xotask","hard","hard",0.351,-1,0,4,0.3
32,"xotask","hard","hard",0.385,1,0,3,0.251
32,"xotask","hard","easy",0.301,-1,0,3,0.24
32,"xotask","hard","hard",0.335,1,0,4,0.1
32,"xotask","hard","easy",0.318,-1,1,2,0.159
32,"xotask","hard","average",0.468,1,1,4,0.288
32,"xotask","hard","easy",0.318,-1,1,4,0.099
32,"xotask","hard","easy",0.836,-1,1,4,0.36
32,"xotask","hard","hard",1.302,1,0,2,0.208
32,"xotask","hard","hard",0.352,1,0,4,0.309
32,"xotask","hard","hard",0.385,-1,1,3,0.356
32,"xotask","hard","average",0.452,-1,0,3,0.382
32,"xotask","hard","average",0.535,-1,1,4,1.46
32,"xotask","hard","hard",0.635,1,0,4,0.282
32,"xotask","hard","easy",0.319,-1,0,2,0.221
32,"xotask","hard","hard",0.652,-1,1,2,0.117
32,"xotask","hard","average",0.352,1,0,4,0.285
32,"xotask","hard","easy",0.284,-1,1,6,0.193
32,"xotask","hard","easy",0.585,1,1,6,0.237
32,"xotask","hard","hard",0.887,1,1,6,0.234
32,"xotask","hard","average",0.702,-1,1,2,0.207
32,"xotask","hard","easy",0.452,1,1,6,0.24
32,"xotask","hard","hard",0.935,-1,0,4,0.155
32,"xotask","hard","easy",0.652,1,1,5,0.182
32,"xotask","hard","easy",0.618,-1,1,4,0.176
32,"xotask","hard","average",0.335,1,0,5,0.247
32,"xotask","hard","average",0.367,1,0,3,0.154
32,"xotask","hard","average",0.318,-1,0,1,0.034
32,"xotask","hard","average",0.384,1,1,5,0.348
32,"xotask","hard","easy",0.301,-1,0,1,0.22
32,"xotask","hard","easy",0.602,1,1,6,0.007
32,"xotask","hard","easy",0.435,1,1,6,0.431
32,"xotask","hard","hard",0.252,1,1,6,0.254
32,"xotask","hard","average",0.502,1,0,2,0.075
32,"xotask","hard","hard",0.585,1,1,4,0.316
32,"xotask","hard","easy",0.502,-1,1,5,0.198
32,"xotask","hard","average",0.334,1,1,6,0.283
32,"xotask","hard","average",0.251,-1,1,2,0.161
32,"xotask","hard","easy",0.318,1,0,5,0.201
32,"xotask","hard","average",1.136,1,1,4,0.281
32,"xotask","hard","easy",0.368,-1,1,3,0.185
32,"xotask","hard","average",0.368,1,1,4,0.254
32,"xotask","hard","easy",0.851,-1,1,2,1.644
32,"xotask","hard","average",0.668,1,1,4,0.665
32,"xotask","hard","average",0.302,1,1,2,0.061
32,"xotask","hard","hard",0.602,1,1,2,1.358
32,"xotask","hard","hard",0.452,-1,1,3,0.527
32,"xotask","hard","hard",0.368,1,1,5,0.246
32,"xotask","hard","easy",0.335,-1,1,3,0.234
32,"xotask","hard","average",0.385,1,1,5,0.3
32,"xotask","hard","average",0.352,1,0,5,0.214
32,"xotask","hard","easy",0.268,-1,1,3,0.19
32,"xotask","hard","easy",0.318,1,1,5,0.116
32,"xotask","hard","average",0.384,-1,0,3,0.331
32,"xotask","hard","average",0.303,-1,1,1,0.284
32,"xotask","hard","easy",0.553,-1,1,5,0.086
32,"xotask","hard","hard",0.352,1,1,1,0.047
32,"xotask","hard","hard",0.383,-1,0,5,0.073
32,"xotask","hard","easy",0.384,1,0,5,0.306
32,"xotask","hard","average",0.752,1,0,4,0.242
32,"xotask","hard","easy",0.535,-1,1,2,0.094
32,"xotask","hard","hard",0.519,-1,1,4,0.433
32,"xotask","hard","hard",0.952,1,0,4,0.611
32,"xotask","hard","hard",0.251,1,0,1,0.268
32,"xotask","hard","easy",0.485,-1,0,1,0.2
32,"xotask","hard","average",1.268,-1,0,3,0.183
32,"xotask","hard","easy",0.768,-1,1,5,0.236
32,"xotask","hard","hard",0.552,1,0,1,0.215
32,"xotask","hard","easy",0.502,-1,1,4,0.565
32,"xotask","hard","easy",0.985,1,1,5,0.289
32,"xotask","hard","hard",1.019,-1,0,6,0.247
32,"xotask","hard","average",0.669,1,1,6,0.204
32,"xotask","hard","easy",0.768,-1,0,3,0.176
32,"xotask","hard","easy",0.468,1,1,6,0.081
32,"xotask","hard","hard",0.785,-1,1,4,0.121
32,"xotask","hard","average",0.569,1,0,1,0.073
32,"xotask","hard","average",1.269,1,0,3,0.27
32,"xotask","hard","hard",0.785,-1,0,3,0.269
32,"xotask","hard","hard",0.752,1,0,4,0.223
32,"xotask","hard","average",0.719,-1,1,4,0.436
32,"xotask","hard","average",0.519,1,1,2,0.153
32,"xotask","hard","average",0.935,-1,1,5,0.119
32,"xotask","hard","easy",0.317,1,1,5,0.257
32,"xotask","hard","easy",0.401,-1,0,3,0.402
32,"xotask","hard","easy",0.301,-1,1,4,0.24
32,"xotask","hard","easy",0.368,1,0,4,0.083
32,"xotask","hard","average",0.351,1,1,5,0.541
32,"xotask","hard","hard",0.351,-1,0,2,3.38
32,"xotask","hard","easy",0.352,-1,0,1,0.231
32,"xotask","hard","hard",0.768,-1,1,4,0.313
32,"xotask","hard","average",0.702,-1,1,1,0.267
32,"xotask","hard","easy",0.402,1,1,6,0.283
32,"xotask","hard","average",0.634,-1,1,6,0.144
32,"xotask","hard","easy",0.602,1,1,5,0.238
32,"xotask","hard","average",0.552,1,1,4,0.041
32,"xotask","hard","hard",0.601,-1,1,4,0.186
32,"xotask","hard","easy",0.635,-1,1,5,0.18
32,"xotask","hard","hard",0.668,1,1,5,0.113
32,"xotask","hard","hard",0.351,-1,1,1,0.234
32,"xotask","hard","average",0.418,1,0,2,0.25
32,"xotask","hard","hard",0.786,-1,0,4,0.235
32,"xotask","hard","hard",0.301,-1,0,5,0.272
32,"xotask","hard","hard",0.384,1,0,1,0.305
32,"xotask","hard","hard",0.469,-1,0,2,0.253
32,"xotask","hard","average",0.701,-1,1,5,0.049
32,"xotask","hard","average",0.318,1,0,3,0.141
32,"xotask","hard","easy",0.268,-1,0,1,0.232
32,"xotask","hard","hard",0.719,-1,1,3,0.029
32,"xotask","hard","hard",0.602,-1,0,5,2.206
32,"xotask","hard","average",1.053,-1,0,3,0.246
32,"xotask","hard","hard",0.369,1,1,4,0.232
32,"xotask","hard","hard",0.25,-1,0,3,0.064
32,"xotask","hard","easy",0.384,1,0,5,0.073
32,"xotask","hard","average",0.302,-1,0,2,0.037
32,"xotask","hard","average",0.319,-1,0,5,0.258
32,"xotask","hard","hard",0.401,-1,0,3,0.37
32,"xotask","hard","average",0.234,1,0,1,0.245
32,"xotask","hard","average",0.368,-1,0,2,0.087
32,"xotask","hard","average",0.819,1,1,2,0.283
32,"xotask","hard","easy",0.251,-1,0,1,0.24
32,"xotask","hard","average",0.569,-1,1,6,0.027
32,"xotask","hard","easy",0.352,1,1,6,0.167
32,"xotask","hard","hard",0.585,-1,1,3,0.324
32,"xotask","hard","average",0.518,-1,1,5,0.141
32,"xotask","hard","easy",0.419,1,1,6,0.034
32,"xotask","hard","easy",0.351,1,1,6,0.253
32,"xotask","hard","easy",0.735,-1,1,6,0.097
32,"xotask","hard","average",0.851,1,0,3,0.421
32,"xotask","hard","easy",0.467,-1,1,5,0.204
32,"xotask","hard","hard",0.318,1,0,1,0.21
32,"xotask","hard","easy",0.636,-1,1,4,0.492
32,"xotask","hard","easy",0.484,1,0,2,0.191
32,"xotask","hard","average",0.851,-1,0,3,0.272
32,"xotask","hard","easy",0.985,1,1,4,0.28
32,"xotask","hard","average",0.668,-1,1,5,0.268
32,"xotask","hard","easy",0.552,1,1,6,0.086
32,"xotask","hard","easy",0.469,1,1,4,0.363
32,"xotask","hard","easy",0.319,1,1,5,0.218
32,"xotask","hard","easy",0.553,-1,1,3,0.374
32,"xotask","hard","hard",0.634,-1,0,1,0.232
32,"xotask","hard","hard",0.535,-1,0,3,0.132
32,"xotask","hard","easy",0.235,-1,0,1,0.057
32,"xotask","hard","hard",0.485,1,0,3,0.062
32,"xotask","hard","hard",0.251,-1,1,5,0.268
32,"xotask","hard","hard",0.284,1,0,1,0.193
32,"xotask","hard","hard",0.485,-1,1,6,0.049
32,"xotask","hard","hard",0.518,-1,1,5,0.261
32,"xotask","hard","average",0.936,1,1,4,0.256
32,"xotask","hard","easy",0.485,1,0,1,0.013
32,"xotask","hard","easy",0.752,-1,1,5,0.281
32,"xotask","hard","hard",0.235,-1,1,2,0.157
32,"xotask","hard","average",0.334,-1,1,3,0.325
32,"xotask","hard","hard",0.668,1,0,3,1.059
32,"xotask","hard","average",0.417,-1,0,4,0.114
32,"xotask","hard","average",0.318,-1,1,1,0.172
32,"xotask","hard","easy",0.284,1,0,4,0.165
32,"xotask","hard","average",0.568,-1,1,5,0.658
32,"xotask","hard","hard",0.652,1,1,1,0.44
32,"xotask","hard","hard",0.552,-1,0,4,0.347
32,"xotask","hard","hard",0.535,-1,0,5,0.178
32,"xotask","hard","hard",0.501,1,0,3,0.194
32,"xotask","hard","easy",0.401,-1,1,5,0.261
32,"xotask","hard","average",0.3,1,0,3,0.122
32,"xotask","hard","easy",0.252,-1,0,2,0.182
32,"xotask","hard","hard",0.301,1,1,5,0.157
32,"xotask","hard","hard",0.25,-1,0,4,0.227
32,"xotask","hard","hard",0.485,-1,0,1,0.289
32,"xotask","hard","average",0.636,-1,1,6,0.263
32,"xotask","hard","easy",0.651,-1,1,6,0.269
32,"xotask","hard","average",0.402,-1,1,5,0.237
32,"xotask","hard","hard",0.685,1,0,2,0.067
32,"xotask","hard","average",0.485,-1,0,1,0.103
32,"xotask","hard","average",0.351,1,1,3,0.16
32,"xotask","hard","average",0.568,1,0,1,0.206
32,"xotask","hard","easy",0.603,-1,0,4,0.233
32,"xotask","hard","hard",0.786,1,1,4,0.314
32,"dotcolour","easy","easy",0.568,1,1,6,0.556
32,"dotcolour","easy","average",0.736,1,1,6,0.211
32,"dotcolour","easy","easy",0.735,-1,1,6,0.216
32,"dotcolour","easy","hard",1.102,1,0,4,0.253
32,"dotcolour","easy","hard",0.819,-1,1,5,0.397
32,"dotcolour","easy","easy",0.603,-1,1,6,0.191
32,"dotcolour","easy","average",0.869,1,1,6,0.207
32,"dotcolour","easy","average",0.701,-1,1,6,0.23
32,"dotcolour","easy","hard",1.152,1,0,3,0.184
32,"dotcolour","easy","average",0.602,1,1,6,0.259
32,"dotcolour","easy","average",1.102,1,0,5,0.28
32,"dotcolour","easy","hard",0.602,1,1,4,0.223
32,"dotcolour","easy","easy",0.535,-1,1,6,0.284
32,"dotcolour","easy","easy",0.619,1,1,6,0.13
32,"dotcolour","easy","hard",1.019,1,1,5,0.318
32,"dotcolour","easy","easy",0.452,1,1,6,0.25
32,"dotcolour","easy","easy",0.651,1,1,6,0.256
32,"dotcolour","easy","easy",0.652,1,1,6,0.215
32,"dotcolour","easy","easy",0.486,-1,1,6,0.277
32,"dotcolour","easy","easy",0.985,-1,1,6,0.541
32,"dotcolour","easy","easy",0.584,-1,1,6,0.267
32,"dotcolour","easy","easy",0.568,-1,1,5,0.212
32,"dotcolour","easy","hard",0.818,1,0,2,0.038
32,"dotcolour","easy","hard",1.119,-1,1,5,0.178
32,"dotcolour","easy","easy",0.636,-1,1,6,0.204
32,"dotcolour","easy","easy",0.718,1,1,6,0.242
32,"dotcolour","easy","hard",0.518,1,1,5,0.191
32,"dotcolour","easy","average",0.702,-1,1,4,0.438
32,"dotcolour","easy","hard",0.552,1,0,5,0.201
32,"dotcolour","easy","hard",0.602,1,0,1,0.195
32,"dotcolour","easy","average",0.734,1,0,3,0.201
32,"dotcolour","easy","hard",0.651,1,1,6,0.13
32,"dotcolour","easy","average",1.069,-1,1,6,0.22
32,"dotcolour","easy","easy",0.552,1,1,6,0.247
32,"dotcolour","easy","hard",1.069,1,0,5,0.173
32,"dotcolour","easy","average",0.535,1,1,6,0.219
32,"dotcolour","easy","average",0.701,1,1,6,0.273
32,"dotcolour","easy","average",0.669,-1,1,6,0.294
32,"dotcolour","easy","average",0.786,1,0,6,0.278
32,"dotcolour","easy","hard",0.719,-1,1,5,0.169
32,"dotcolour","easy","average",0.535,1,0,3,0.44
32,"dotcolour","easy","easy",0.518,1,1,6,0.14
32,"dotcolour","easy","easy",0.468,1,1,6,0.111
32,"dotcolour","easy","average",0.836,1,0,4,0.388
32,"dotcolour","easy","average",0.518,1,0,5,0.234
32,"dotcolour","easy","average",0.501,1,1,6,0.311
32,"dotcolour","easy","average",0.535,1,0,1,0.24
32,"dotcolour","easy","hard",0.668,1,1,5,0.183
32,"dotcolour","easy","hard",0.553,1,1,5,0.068
32,"dotcolour","easy","average",0.519,1,1,5,0.2
32,"dotcolour","easy","average",0.636,1,1,4,0.145
32,"dotcolour","easy","average",0.55,1,1,6,0.272
32,"dotcolour","easy","easy",0.619,-1,1,6,0.055
32,"dotcolour","easy","hard",0.602,1,1,6,0.217
32,"dotcolour","easy","easy",0.485,1,1,6,0.23
32,"dotcolour","easy","easy",0.518,-1,1,6,0.147
32,"dotcolour","easy","hard",0.42,1,1,6,0.263
32,"dotcolour","easy","easy",0.618,-1,1,6,0.27
32,"dotcolour","easy","hard",0.401,1,0,3,0.206
32,"dotcolour","easy","average",0.434,1,1,6,0.16
32,"dotcolour","easy","hard",0.436,1,0,1,0.004
32,"dotcolour","easy","average",0.535,1,1,5,0.089
32,"dotcolour","easy","average",0.685,-1,1,6,0.324
32,"dotcolour","easy","hard",0.401,1,1,6,0.242
32,"dotcolour","easy","hard",0.502,-1,0,5,0.32
32,"dotcolour","easy","average",0.885,1,1,5,0.33
32,"dotcolour","easy","easy",0.485,1,1,6,0.132
32,"dotcolour","easy","hard",0.635,-1,1,5,0.015
32,"dotcolour","easy","hard",0.501,1,1,6,0.406
32,"dotcolour","easy","hard",0.485,1,1,4,0.669
32,"dotcolour","easy","easy",0.452,-1,1,6,0.154
32,"dotcolour","easy","easy",0.419,1,1,6,0.222
32,"dotcolour","easy","easy",1.502,1,1,6,0.31
32,"dotcolour","easy","average",0.785,-1,1,6,0.244
32,"dotcolour","easy","easy",0.568,-1,1,6,0.191
32,"dotcolour","easy","average",0.418,1,1,6,0.034
32,"dotcolour","easy","easy",0.418,-1,1,6,0.043
32,"dotcolour","easy","easy",0.551,-1,1,6,0.206
32,"dotcolour","easy","average",0.485,1,0,3,0.205
32,"dotcolour","easy","easy",0.469,1,1,6,0.189
32,"dotcolour","easy","average",0.518,-1,1,6,0.22
32,"dotcolour","easy","hard",0.402,1,0,3,0.222
32,"dotcolour","easy","hard",0.786,-1,1,4,0.016
32,"dotcolour","easy","average",0.585,1,0,1,0.179
32,"dotcolour","easy","hard",0.552,1,0,4,0.081
32,"dotcolour","easy","hard",0.602,1,0,3,0.176
32,"dotcolour","easy","hard",0.468,-1,1,5,0.162
32,"dotcolour","easy","average",0.901,1,1,6,0.338
32,"dotcolour","easy","average",1.469,-1,1,4,0.195
32,"dotcolour","easy","average",0.534,1,1,5,0.225
32,"dotcolour","easy","hard",0.669,1,1,4,0.217
32,"dotcolour","easy","easy",0.469,1,1,6,0.392
32,"dotcolour","easy","easy",0.518,-1,1,6,0.222
32,"dotcolour","easy","hard",0.485,1,0,3,0.173
32,"dotcolour","easy","hard",0.451,1,1,6,0.223
32,"dotcolour","easy","hard",0.552,1,1,6,0.299
32,"dotcolour","easy","average",0.484,1,1,6,0.214
32,"dotcolour","easy","easy",0.534,-1,1,6,0.386
32,"dotcolour","easy","hard",0.435,1,1,6,0.252
32,"dotcolour","easy","average",0.552,1,1,6,0.087
32,"dotcolour","easy","hard",0.535,1,1,4,0.601
32,"dotcolour","easy","easy",0.42,-1,1,6,0.346
32,"dotcolour","easy","easy",0.468,-1,1,6,0.1
32,"dotcolour","easy","hard",0.485,1,1,6,0.216
32,"dotcolour","easy","easy",0.518,-1,1,6,0.101
32,"dotcolour","easy","average",0.318,1,0,3,0.271
32,"dotcolour","easy","easy",0.435,1,1,6,0.206
32,"dotcolour","easy","easy",0.519,1,1,6,0.22
32,"dotcolour","easy","hard",0.736,1,0,4,0.176
32,"dotcolour","easy","hard",0.468,1,0,6,0.242
32,"dotcolour","easy","average",0.468,1,0,6,0.192
32,"dotcolour","easy","average",0.452,1,1,6,0.258
32,"dotcolour","easy","easy",0.517,-1,1,5,0.173
32,"dotcolour","easy","hard",0.434,1,0,3,0.208
32,"dotcolour","easy","easy",0.486,-1,1,6,0.336
32,"dotcolour","easy","hard",0.469,1,0,6,0.218
32,"dotcolour","easy","average",0.484,-1,0,1,0.377
32,"dotcolour","easy","hard",0.535,1,1,6,0.223
32,"dotcolour","easy","average",0.568,1,1,6,0.154
32,"dotcolour","easy","average",0.552,1,1,6,0.041
32,"dotcolour","easy","hard",0.836,-1,1,5,0.257
32,"dotcolour","easy","hard",0.435,1,1,6,0.224
32,"dotcolour","easy","easy",0.418,1,1,6,0.241
32,"dotcolour","easy","hard",0.468,1,1,6,0.224
32,"dotcolour","easy","easy",0.418,1,1,6,0.241
32,"dotcolour","easy","easy",0.435,1,1,6,0.401
32,"dotcolour","easy","easy",0.501,-1,1,6,0.264
32,"dotcolour","easy","hard",0.485,1,0,5,0.18
32,"dotcolour","easy","average",0.736,-1,1,6,0.426
32,"dotcolour","easy","easy",0.402,1,1,6,0.308
32,"dotcolour","easy","easy",0.451,1,1,6,0.209
32,"dotcolour","easy","average",0.4,1,0,2,0.195
32,"dotcolour","easy","average",0.5,1,1,6,0.258
32,"dotcolour","easy","average",0.551,-1,1,6,0.285
32,"dotcolour","easy","average",0.402,1,1,6,0.236
32,"dotcolour","easy","average",0.352,1,1,6,0.176
32,"dotcolour","easy","average",2.136,1,0,1,0.205
32,"dotcolour","easy","easy",0.552,1,1,6,0.218
32,"dotcolour","easy","hard",0.502,1,1,6,0.28
32,"dotcolour","easy","hard",0.468,1,1,6,0.117
32,"dotcolour","easy","average",0.469,1,0,3,0.12
32,"dotcolour","easy","hard",0.568,1,1,6,0.327
32,"dotcolour","easy","easy",0.402,-1,1,6,0.229
32,"dotcolour","easy","easy",0.47,1,1,6,0.197
32,"dotcolour","easy","average",1.086,1,0,6,0.245
32,"dotcolour","easy","hard",0.569,-1,1,6,0.159
32,"dotcolour","easy","average",0.584,-1,1,6,0.396
32,"dotcolour","easy","average",0.652,-1,1,6,0.173
32,"dotcolour","easy","hard",0.468,1,1,6,0.223
32,"dotcolour","easy","hard",0.784,-1,1,6,0.257
32,"dotcolour","easy","easy",0.468,1,1,6,0.271
32,"dotcolour","easy","hard",0.419,-1,1,6,0.254
32,"dotcolour","easy","average",0.552,1,1,6,0.153
32,"dotcolour","easy","average",0.468,1,1,6,0.235
32,"dotcolour","easy","hard",0.436,1,0,6,0.299
32,"dotcolour","easy","easy",0.485,1,1,6,0.102
32,"dotcolour","easy","average",0.635,-1,1,5,0.068
32,"dotcolour","easy","easy",0.435,-1,1,6,0.25
32,"dotcolour","easy","average",0.618,1,1,6,0.226
32,"dotcolour","easy","easy",0.552,-1,1,6,0.286
32,"dotcolour","easy","easy",0.418,-1,1,6,0.284
32,"dotcolour","easy","easy",0.618,-1,1,6,0.227
32,"dotcolour","easy","average",0.502,1,1,6,0.353
32,"dotcolour","easy","easy",0.501,-1,1,6,0.217
32,"dotcolour","easy","average",0.618,1,1,6,0.21
32,"dotcolour","easy","easy",0.535,-1,1,6,0.16
32,"dotcolour","easy","hard",0.602,1,1,6,0.252
32,"dotcolour","easy","easy",0.685,1,1,6,0.193
32,"dotcolour","easy","average",0.537,-1,1,3,0.191
32,"dotcolour","easy","hard",0.434,1,1,6,0.257
32,"dotcolour","easy","easy",0.468,-1,1,6,0.207
32,"dotcolour","easy","hard",0.585,1,0,1,0.202
32,"dotcolour","easy","hard",0.701,-1,1,5,0.385
32,"dotcolour","easy","hard",0.652,1,0,6,0.226
32,"dotcolour","easy","easy",0.451,-1,1,6,0.226
32,"dotcolour","easy","average",0.435,1,1,6,0.275
32,"dotcolour","easy","hard",0.4,1,0,3,0.226
32,"dotcolour","easy","easy",0.452,-1,1,6,0.274
32,"dotcolour","easy","hard",0.434,1,1,6,0.225
32,"dotcolour","easy","easy",0.468,1,1,6,0.208
32,"dotcolour","easy","easy",0.501,1,1,6,0.255
32,"dotcolour","easy","hard",0.519,1,1,3,0.139
32,"dotcolour","easy","average",0.452,1,1,5,0.19
32,"dotcolour","easy","hard",0.552,1,0,5,0.092
32,"dotcolour","easy","easy",0.418,1,1,6,0.402
32,"dotcolour","easy","easy",0.451,1,1,6,0.219
32,"dotcolour","easy","hard",0.668,-1,1,5,0.178
32,"dotcolour","easy","easy",0.402,1,1,6,0.246
32,"dotcolour","easy","easy",0.485,1,1,6,0.212
32,"dotcolour","easy","average",0.686,-1,1,4,0.091
32,"dotcolour","easy","hard",0.418,1,1,3,0.562
32,"dotcolour","easy","hard",0.452,1,1,5,0.116
32,"dotcolour","easy","easy",0.434,-1,1,6,0.265
